"id_pieza","nombre","familia","vehiculo_id","precio","canal_venta","stock_disponible"
"1427","Turbo","Motor","27","314","Recambio Verde","3"
"1428","Retrovisor","CarrocerÃ­a","96","180","Recambio Azul","29"
"1429","Muelle","SuspensiÃ³n","96","61","Recambio Verde","47"
"1430","Motor 1.6","Motor","54","658","Recambio Verde","44"
"1431","BaterÃ­a 12V","Electricidad","77","165","Recambio Azul","18"
"1432","Puerta","CarrocerÃ­a","21","54","Ovoko","15"
"1433","Asiento","Interior","8","47","Recambio Azul","38"
"1434","Puerta","CarrocerÃ­a","54","302","Wallapop","32"
"1435","Llanta AleaciÃ³n","Ruedas","15","50","Recambio Verde","3"
"1436","Muelle","SuspensiÃ³n","66","88","Recambio Azul","37"
"1437","Motor 2.0 TDI","Motor","7","448","Wallapop","36"
"1438","Turbo","Motor","39","523","eBay","32"
"1439","Volante","Interior","23","149","Ovoko","23"
"1440","Amortiguador","SuspensiÃ³n","68","107","Recambio Verde","35"
"1441","Puerta","CarrocerÃ­a","12","236","Recambio Azul","31"
"1442","Motor 1.6","Motor","1","754","Recambio Verde","32"
"1443","Motor 2.0 TDI","Motor","82","436","Recambio Verde","28"
"1444","Freno delantero","Frenos","10","100","Recambio Azul","28"
"1445","Turbo","Motor","56","670","Recambio Azul","15"
"1446","CapÃ³","CarrocerÃ­a","97","302","Wallapop","29"
"1447","Volante","Interior","11","59","eBay","8"
"1448","Llanta AleaciÃ³n","Ruedas","63","99","Ovoko","1"
"1449","Disco de freno","Frenos","73","73","Recambio Verde","23"
"1450","Caja de cambios","Motor","69","386","Wallapop","42"
"1451","Freno trasero","Frenos","61","89","Recambio Azul","33"
"1452","Salpicadero","Interior","85","47","Wallapop","3"
"1453","BaterÃ­a 12V","Electricidad","20","70","Recambio Verde","30"
"1454","Amortiguador","SuspensiÃ³n","5","62","eBay","48"
"1455","NeumÃ¡tico","Ruedas","17","24","Wallapop","41"
"1456","Amortiguador","SuspensiÃ³n","60","60","Recambio Azul","8"
"1457","Freno delantero","Frenos","44","49","Recambio Azul","42"
"1458","Motor 1.6","Motor","62","759","eBay","30"
"1459","Alternador","Electricidad","52","49","Recambio Verde","11"
"1460","Salpicadero","Interior","65","87","Recambio Azul","26"
"1461","Alternador","Electricidad","25","194","Wallapop","42"
"1462","Muelle","SuspensiÃ³n","46","106","eBay","17"
"1463","CapÃ³","CarrocerÃ­a","92","91","Recambio Azul","28"
"1464","Amortiguador","SuspensiÃ³n","1","98","eBay","23"
"1465","Freno delantero","Frenos","82","99","eBay","25"
"1466","Freno trasero","Frenos","71","77","Ovoko","20"
"1467","Muelle","SuspensiÃ³n","93","132","eBay","38"
"1468","Muelle","SuspensiÃ³n","66","122","Recambio Azul","48"
"1469","Muelle","SuspensiÃ³n","70","121","Wallapop","49"
"1470","BaterÃ­a 12V","Electricidad","17","191","eBay","29"
"1471","Amortiguador","SuspensiÃ³n","51","147","Ovoko","35"
"1472","Llanta AleaciÃ³n","Ruedas","67","57","Recambio Azul","16"
"1473","Asiento","Interior","12","106","Wallapop","29"
"1474","Caja de cambios","Motor","22","403","Wallapop","26"
"1475","Retrovisor","CarrocerÃ­a","1","387","eBay","37"
"1476","Amortiguador","SuspensiÃ³n","68","70","Recambio Verde","41"
"1477","Llanta AleaciÃ³n","Ruedas","87","82","Ovoko","12"
"1478","Amortiguador","SuspensiÃ³n","2","118","Recambio Verde","28"
"1479","NeumÃ¡tico","Ruedas","85","25","Ovoko","29"
"1480","Motor de arranque","Electricidad","20","164","Wallapop","27"
"1481","Retrovisor","CarrocerÃ­a","7","364","Wallapop","39"
"1482","Motor de arranque","Electricidad","51","58","Recambio Verde","13"
"1483","Retrovisor","CarrocerÃ­a","14","195","Ovoko","25"
"1484","Asiento","Interior","62","48","Ovoko","6"
"1485","Asiento","Interior","68","61","Ovoko","46"
"1486","BaterÃ­a 12V","Electricidad","44","137","Wallapop","9"
"1487","Amortiguador","SuspensiÃ³n","52","121","eBay","14"
"1488","CapÃ³","CarrocerÃ­a","71","123","eBay","16"
"1489","Asiento","Interior","18","118","Ovoko","46"
"1490","Caja de cambios","Motor","69","786","Wallapop","42"
"1491","Alternador","Electricidad","94","57","Wallapop","26"
"1492","Retrovisor","CarrocerÃ­a","20","324","eBay","2"
"1493","Freno delantero","Frenos","49","41","Recambio Azul","33"
"1494","Freno trasero","Frenos","34","98","Ovoko","1"
"1495","Puerta","CarrocerÃ­a","9","209","Ovoko","46"
"1496","Motor de arranque","Electricidad","89","69","Recambio Azul","28"
"1497","Muelle","SuspensiÃ³n","47","73","eBay","23"
"1498","Motor 2.0 TDI","Motor","39","285","Recambio Verde","19"
"1499","CapÃ³","CarrocerÃ­a","98","293","Recambio Azul","7"
"1500","Motor de arranque","Electricidad","16","81","Recambio Verde","23"
"1501","Disco de freno","Frenos","76","78","Recambio Verde","16"
"1502","Asiento","Interior","65","44","Recambio Verde","36"
"1503","Amortiguador","SuspensiÃ³n","88","136","Recambio Verde","2"
"1504","Amortiguador","SuspensiÃ³n","68","122","Wallapop","7"
"1505","Muelle","SuspensiÃ³n","52","80","Wallapop","17"
"1506","Turbo","Motor","53","393","Ovoko","33"
"1507","Motor 1.6","Motor","62","740","Recambio Azul","47"
"1508","Amortiguador","SuspensiÃ³n","52","74","Ovoko","28"
"1509","Amortiguador","SuspensiÃ³n","16","64","Recambio Azul","39"
"1510","CapÃ³","CarrocerÃ­a","30","148","Wallapop","16"
"1511","Muelle","SuspensiÃ³n","25","106","eBay","32"
"1512","Puerta","CarrocerÃ­a","88","90","Ovoko","9"
"1513","Volante","Interior","91","102","eBay","27"
"1514","Motor 1.6","Motor","33","757","Recambio Verde","22"
"1515","Retrovisor","CarrocerÃ­a","29","309","eBay","7"
"1516","Alternador","Electricidad","98","127","Wallapop","28"
"1517","Freno trasero","Frenos","23","107","Recambio Verde","11"
"1518","Llanta AleaciÃ³n","Ruedas","76","21","eBay","11"
"1519","Freno trasero","Frenos","43","116","Recambio Verde","43"
"1520","Puerta","CarrocerÃ­a","68","342","Ovoko","17"
"1521","Motor 1.6","Motor","5","291","eBay","39"
"1522","Freno trasero","Frenos","43","58","Ovoko","28"
"1523","Amortiguador","SuspensiÃ³n","23","62","eBay","42"
"1524","BaterÃ­a 12V","Electricidad","34","128","Recambio Azul","23"
"1525","Salpicadero","Interior","95","53","eBay","32"
"1526","Caja de cambios","Motor","80","690","Recambio Azul","26"
"1527","CapÃ³","CarrocerÃ­a","5","86","Recambio Verde","4"
"1528","Motor 2.0 TDI","Motor","74","465","eBay","6"
"1529","Volante","Interior","63","109","eBay","45"
"1530","Salpicadero","Interior","73","38","Recambio Azul","13"
"1531","Disco de freno","Frenos","37","62","Recambio Azul","21"
"1532","Freno trasero","Frenos","79","80","Recambio Verde","3"
"1533","Motor 1.6","Motor","18","571","Ovoko","21"
"1534","Asiento","Interior","39","108","eBay","44"
"1535","Motor 2.0 TDI","Motor","47","796","Recambio Azul","4"
"1536","Asiento","Interior","82","111","Ovoko","40"
"1537","Motor de arranque","Electricidad","79","102","Wallapop","41"
"1538","Volante","Interior","19","87","Ovoko","14"
"1539","NeumÃ¡tico","Ruedas","21","96","Recambio Verde","9"
"1540","Amortiguador","SuspensiÃ³n","28","102","Wallapop","47"
"1541","Motor 2.0 TDI","Motor","84","760","Recambio Verde","19"
"1542","Puerta","CarrocerÃ­a","22","372","Ovoko","18"
"1543","Alternador","Electricidad","25","59","Wallapop","3"
"1544","Caja de cambios","Motor","3","785","Recambio Verde","19"
"1545","Freno delantero","Frenos","46","79","Wallapop","48"
"1546","CapÃ³","CarrocerÃ­a","46","77","Recambio Azul","26"
"1547","Freno delantero","Frenos","25","80","Ovoko","30"
"1548","Llanta AleaciÃ³n","Ruedas","92","52","Wallapop","24"
"1549","Amortiguador","SuspensiÃ³n","65","138","Wallapop","47"
"1550","Retrovisor","CarrocerÃ­a","13","277","Recambio Azul","24"
"1551","Retrovisor","CarrocerÃ­a","51","285","Recambio Verde","31"
"1552","Disco de freno","Frenos","86","111","eBay","10"
"1553","Muelle","SuspensiÃ³n","23","91","Wallapop","41"
"1554","Caja de cambios","Motor","26","498","Recambio Verde","9"
"1555","Turbo","Motor","35","345","Recambio Azul","2"
"1556","Retrovisor","CarrocerÃ­a","42","135","Recambio Verde","3"
"1557","Volante","Interior","62","125","Recambio Azul","23"
"1558","Muelle","SuspensiÃ³n","39","120","Recambio Azul","39"
"1559","Alternador","Electricidad","87","185","Wallapop","14"
"1560","NeumÃ¡tico","Ruedas","85","59","Ovoko","39"
"1561","Disco de freno","Frenos","43","54","Ovoko","1"
"1562","Llanta AleaciÃ³n","Ruedas","18","34","Recambio Verde","11"
"1563","Llanta AleaciÃ³n","Ruedas","56","56","Recambio Verde","38"
"1564","Puerta","CarrocerÃ­a","42","343","Recambio Verde","3"
"1565","Retrovisor","CarrocerÃ­a","34","54","Recambio Azul","35"
"1566","Caja de cambios","Motor","88","285","Recambio Azul","25"
"1567","Alternador","Electricidad","95","148","eBay","9"
"1568","Motor 2.0 TDI","Motor","84","656","Recambio Azul","6"
"1569","Retrovisor","CarrocerÃ­a","3","299","Ovoko","47"
"1570","Puerta","CarrocerÃ­a","51","143","Recambio Verde","10"
"1571","Alternador","Electricidad","16","42","eBay","30"
"1572","Alternador","Electricidad","98","117","Wallapop","26"
"1573","Retrovisor","CarrocerÃ­a","72","377","eBay","2"
"1574","Retrovisor","CarrocerÃ­a","13","118","Recambio Azul","16"
"1575","NeumÃ¡tico","Ruedas","11","91","Recambio Verde","25"
"1576","Alternador","Electricidad","5","94","Recambio Verde","4"
"1577","NeumÃ¡tico","Ruedas","29","21","Recambio Verde","7"
"1578","Llanta AleaciÃ³n","Ruedas","42","45","Ovoko","33"
"1579","Turbo","Motor","70","611","eBay","14"
"1580","Freno delantero","Frenos","77","77","Ovoko","29"
"1581","Llanta AleaciÃ³n","Ruedas","65","97","Recambio Verde","40"
"1582","Freno delantero","Frenos","87","106","Recambio Azul","5"
"1583","NeumÃ¡tico","Ruedas","38","27","Wallapop","20"
"1584","BaterÃ­a 12V","Electricidad","70","195","Recambio Verde","10"
"1585","Llanta AleaciÃ³n","Ruedas","77","59","Recambio Verde","4"
"1586","Turbo","Motor","78","271","Wallapop","24"
"1587","Turbo","Motor","4","692","Recambio Azul","45"
"1588","Volante","Interior","80","98","Recambio Verde","44"
"1589","Llanta AleaciÃ³n","Ruedas","48","36","Recambio Azul","38"
"1590","Llanta AleaciÃ³n","Ruedas","15","97","Wallapop","28"
"1591","Freno trasero","Frenos","65","115","Wallapop","41"
"1592","Salpicadero","Interior","51","38","Recambio Azul","1"
"1593","Motor de arranque","Electricidad","61","114","Recambio Azul","29"
"1594","Muelle","SuspensiÃ³n","85","129","eBay","35"
"1595","Llanta AleaciÃ³n","Ruedas","50","53","eBay","25"
"1596","Llanta AleaciÃ³n","Ruedas","78","81","Wallapop","42"
"1597","Freno trasero","Frenos","39","88","Recambio Azul","49"
"1598","Amortiguador","SuspensiÃ³n","90","146","Wallapop","25"
"1599","Motor 1.6","Motor","79","798","Recambio Verde","48"
"1600","Llanta AleaciÃ³n","Ruedas","22","64","Ovoko","42"
"1601","Motor de arranque","Electricidad","7","193","Recambio Azul","34"
"1602","Muelle","SuspensiÃ³n","33","110","Recambio Verde","37"
"1603","NeumÃ¡tico","Ruedas","39","31","Wallapop","10"
"1604","Caja de cambios","Motor","78","695","Recambio Azul","19"
"1605","Amortiguador","SuspensiÃ³n","67","96","Recambio Verde","13"
"1606","Asiento","Interior","20","75","eBay","31"
"1607","Amortiguador","SuspensiÃ³n","39","68","Recambio Verde","43"
"1608","NeumÃ¡tico","Ruedas","79","94","Wallapop","7"
"1609","Motor 2.0 TDI","Motor","43","606","Recambio Azul","15"
"1610","CapÃ³","CarrocerÃ­a","50","130","Ovoko","33"
"1611","Motor 1.6","Motor","77","619","Recambio Azul","45"
"1612","Turbo","Motor","23","340","Recambio Verde","27"
"1613","Freno delantero","Frenos","88","119","Wallapop","9"
"1614","Muelle","SuspensiÃ³n","75","98","Recambio Azul","24"
"1615","Alternador","Electricidad","48","73","Ovoko","42"
"1616","Motor de arranque","Electricidad","65","120","Ovoko","10"
"1617","CapÃ³","CarrocerÃ­a","38","223","Recambio Azul","29"
"1618","Amortiguador","SuspensiÃ³n","20","100","Recambio Verde","39"
"1619","Alternador","Electricidad","88","80","Recambio Azul","27"
"1620","Llanta AleaciÃ³n","Ruedas","93","98","Wallapop","6"
"1621","Turbo","Motor","46","772","eBay","30"
"1622","NeumÃ¡tico","Ruedas","5","57","eBay","35"
"1623","Amortiguador","SuspensiÃ³n","48","135","Ovoko","14"
"1624","Turbo","Motor","6","735","Wallapop","6"
"1625","Alternador","Electricidad","87","101","Recambio Verde","2"
"1626","Volante","Interior","69","22","Recambio Azul","22"
"1627","Motor de arranque","Electricidad","46","134","Recambio Azul","4"
"1628","Amortiguador","SuspensiÃ³n","63","76","Recambio Verde","33"
"1629","Caja de cambios","Motor","47","334","Wallapop","44"
"1630","Volante","Interior","62","49","eBay","34"
"1631","Disco de freno","Frenos","98","42","Ovoko","41"
"1632","CapÃ³","CarrocerÃ­a","47","241","Recambio Verde","23"
"1633","Volante","Interior","73","25","Wallapop","21"
"1634","CapÃ³","CarrocerÃ­a","20","388","eBay","24"
"1635","Alternador","Electricidad","96","136","eBay","7"
"1636","Freno trasero","Frenos","13","116","Recambio Azul","45"
"1637","Muelle","SuspensiÃ³n","25","122","Wallapop","41"
"1638","Asiento","Interior","61","64","Wallapop","9"
"1639","Llanta AleaciÃ³n","Ruedas","27","39","Wallapop","5"
"1640","Llanta AleaciÃ³n","Ruedas","81","22","Recambio Azul","32"
"1641","Llanta AleaciÃ³n","Ruedas","10","66","Recambio Verde","45"
"1642","Asiento","Interior","94","101","Ovoko","6"
"1643","Salpicadero","Interior","78","116","Recambio Verde","43"
"1644","Motor 2.0 TDI","Motor","12","405","Recambio Verde","7"
"1645","Freno trasero","Frenos","82","69","Recambio Azul","43"
"1646","BaterÃ­a 12V","Electricidad","24","33","Recambio Verde","36"
"1647","Llanta AleaciÃ³n","Ruedas","47","57","Recambio Azul","8"
"1648","Muelle","SuspensiÃ³n","11","127","Recambio Azul","28"
"1649","Muelle","SuspensiÃ³n","72","123","eBay","7"
"1650","Motor 1.6","Motor","40","592","Wallapop","14"
"1651","Llanta AleaciÃ³n","Ruedas","38","99","Recambio Azul","33"
"1652","Retrovisor","CarrocerÃ­a","21","253","Wallapop","32"
"1653","Muelle","SuspensiÃ³n","70","145","eBay","5"
"1654","Disco de freno","Frenos","94","101","Ovoko","5"
"1655","Salpicadero","Interior","85","137","Recambio Verde","43"
"1656","Motor de arranque","Electricidad","79","68","eBay","12"
"1657","Motor de arranque","Electricidad","50","100","Wallapop","2"
"1658","NeumÃ¡tico","Ruedas","88","92","Wallapop","2"
"1659","Alternador","Electricidad","73","104","eBay","10"
"1660","Freno delantero","Frenos","50","83","eBay","34"
"1661","Salpicadero","Interior","64","104","Wallapop","41"
"1662","Asiento","Interior","4","40","Recambio Azul","17"
"1663","Llanta AleaciÃ³n","Ruedas","73","54","Recambio Verde","32"
"1664","Salpicadero","Interior","57","105","Recambio Azul","14"
"1665","Motor de arranque","Electricidad","62","49","eBay","46"
"1666","Puerta","CarrocerÃ­a","59","95","Recambio Verde","15"
"1667","Motor de arranque","Electricidad","73","41","eBay","7"
"1668","CapÃ³","CarrocerÃ­a","18","155","Recambio Verde","12"
"1669","Disco de freno","Frenos","71","84","Recambio Verde","9"
"1670","Alternador","Electricidad","75","124","Ovoko","27"
"1671","Llanta AleaciÃ³n","Ruedas","90","67","Recambio Azul","39"
"1672","Amortiguador","SuspensiÃ³n","96","73","Recambio Azul","45"
"1673","Freno trasero","Frenos","39","97","eBay","48"
"1674","Llanta AleaciÃ³n","Ruedas","3","53","Wallapop","34"
"1675","Llanta AleaciÃ³n","Ruedas","72","20","Recambio Azul","33"
"1676","Freno trasero","Frenos","8","111","eBay","25"
"1677","Muelle","SuspensiÃ³n","50","120","Recambio Azul","38"
"1678","Caja de cambios","Motor","71","296","Recambio Azul","3"
"1679","Retrovisor","CarrocerÃ­a","43","186","Recambio Azul","28"
"1680","Llanta AleaciÃ³n","Ruedas","13","28","eBay","34"
"1681","Motor 2.0 TDI","Motor","98","299","Recambio Verde","1"
"1682","Puerta","CarrocerÃ­a","54","192","eBay","41"
"1683","Amortiguador","SuspensiÃ³n","80","120","Ovoko","32"
"1684","Amortiguador","SuspensiÃ³n","14","76","Ovoko","43"
"1685","Turbo","Motor","71","600","Ovoko","21"
"1686","Retrovisor","CarrocerÃ­a","96","89","Wallapop","17"
"1687","Muelle","SuspensiÃ³n","64","134","Recambio Azul","3"
"1688","Alternador","Electricidad","97","97","Recambio Verde","14"
"1689","Salpicadero","Interior","42","138","eBay","1"
"1690","Freno trasero","Frenos","6","69","Wallapop","23"
"1691","Muelle","SuspensiÃ³n","34","120","Wallapop","30"
"1692","Turbo","Motor","7","537","eBay","42"
"1693","Volante","Interior","95","54","Recambio Verde","4"
"1694","Motor 2.0 TDI","Motor","26","752","Recambio Verde","15"
"1695","Alternador","Electricidad","78","157","eBay","40"
"1696","Volante","Interior","86","60","Recambio Azul","16"
"1697","Motor 1.6","Motor","12","709","Recambio Verde","30"
"1698","Motor 2.0 TDI","Motor","63","473","Recambio Verde","12"
"1699","Muelle","SuspensiÃ³n","4","133","Wallapop","25"
"1700","NeumÃ¡tico","Ruedas","49","98","Ovoko","24"
"1701","Freno delantero","Frenos","14","63","Recambio Verde","11"
"1702","Asiento","Interior","23","81","Wallapop","15"
"1703","Freno delantero","Frenos","31","43","Ovoko","15"
"1704","Llanta AleaciÃ³n","Ruedas","29","89","Recambio Azul","30"
"1705","Asiento","Interior","44","71","eBay","42"
"1706","Amortiguador","SuspensiÃ³n","28","64","Ovoko","5"
"1707","Volante","Interior","27","68","Ovoko","44"
"1708","BaterÃ­a 12V","Electricidad","55","175","Ovoko","32"
"1709","Freno trasero","Frenos","47","100","Recambio Azul","5"
"1710","Salpicadero","Interior","75","107","Recambio Azul","48"
"1711","Disco de freno","Frenos","9","63","Recambio Azul","12"
"1712","Motor 1.6","Motor","31","526","Recambio Verde","34"
"1713","Alternador","Electricidad","92","134","Recambio Azul","21"
"1714","Retrovisor","CarrocerÃ­a","62","370","Recambio Azul","29"
"1715","Caja de cambios","Motor","29","777","Ovoko","24"
"1716","Muelle","SuspensiÃ³n","98","116","Ovoko","41"
"1717","Amortiguador","SuspensiÃ³n","29","93","Ovoko","16"
"1718","Asiento","Interior","75","73","eBay","5"
"1719","Motor de arranque","Electricidad","30","101","Wallapop","1"
"1720","NeumÃ¡tico","Ruedas","64","51","Recambio Azul","40"
"1721","NeumÃ¡tico","Ruedas","79","89","Wallapop","7"
"1722","Asiento","Interior","38","48","Recambio Verde","13"
"1723","Motor de arranque","Electricidad","22","160","eBay","26"
"1724","CapÃ³","CarrocerÃ­a","92","161","Recambio Azul","6"
"1725","Muelle","SuspensiÃ³n","7","102","Recambio Verde","14"
"1726","Motor 2.0 TDI","Motor","89","598","Recambio Azul","10"
"1727","NeumÃ¡tico","Ruedas","37","37","Ovoko","40"
"1728","Salpicadero","Interior","39","76","Recambio Azul","28"
"1729","Muelle","SuspensiÃ³n","95","141","Wallapop","37"
"1730","Llanta AleaciÃ³n","Ruedas","16","53","Ovoko","20"
"1731","Freno delantero","Frenos","75","76","Wallapop","24"
"1732","Amortiguador","SuspensiÃ³n","93","108","Wallapop","22"
"1733","NeumÃ¡tico","Ruedas","17","42","Wallapop","35"
