"id_venta","pieza_id","fecha_venta","precio_venta","canal_venta"
"2266","4234","2025-11-21","567","Ovoko"
"2267","4234","2026-02-02","604,8","Recambio Azul"
"2268","3602","2025-09-04","282,15","eBay"
"2269","3132","2025-02-12","331,5","Wallapop"
"2270","3132","2025-05-29","341,25","Ovoko"
"2271","4447","2025-06-03","338","Wallapop"
"2272","4447","2025-08-23","327,86","Recambio Verde"
"2273","895","2026-03-04","310,96","Ovoko"
"2274","316","2025-03-05","718,08","Ovoko"
"2275","4271","2025-12-21","86,32","Ovoko"
"2276","1595","2025-05-15","55,65","Recambio Azul"
"2277","563","2025-01-12","75,66","Recambio Verde"
"2278","115","2025-03-10","437,4","Recambio Verde"
"2279","1900","2025-01-27","343,4","eBay"
"2280","4681","2025-10-01","72","Recambio Verde"
"2281","3706","2025-11-14","74,52","Recambio Verde"
"2282","1940","2025-06-13","51,41","eBay"
"2283","1896","2026-02-22","100,8","Wallapop"
"2284","1896","2025-07-22","112","Recambio Verde"
"2285","5000","2025-03-12","69,58","Ovoko"
"2286","124","2025-02-19","101,85","Recambio Azul"
"2287","578","2025-09-03","112,35","Recambio Verde"
"2288","1160","2025-11-20","65,52","Ovoko"
"2289","1160","2025-04-16","68,4","Wallapop"
"2290","3465","2025-11-25","89,38","Ovoko"
"2291","4801","2025-06-27","103,55","Ovoko"
"2292","201","2025-10-27","144,84","Wallapop"
"2293","571","2025-10-28","60,14","Recambio Verde"
"2294","2426","2025-04-16","111,24","Ovoko"
"2295","2426","2025-04-03","113,4","Ovoko"
"2296","2048","2026-02-03","121,8","Ovoko"
"2297","3936","2025-12-13","47,04","Recambio Azul"
"2298","3306","2025-01-23","114,66","Wallapop"
"2299","706","2025-08-12","69,36","Wallapop"
"2300","706","2025-08-09","72,76","Recambio Azul"
"2301","1767","2025-09-16","21,84","eBay"
"2302","1767","2025-06-12","24,96","Ovoko"
"2303","3948","2025-02-14","388,74","Recambio Verde"
"2304","964","2025-11-14","296,67","Recambio Verde"
"2305","1464","2025-03-15","91,14","Recambio Verde"
"2306","4877","2026-03-13","43,68","Recambio Verde"
"2307","3767","2025-08-28","73,13","Ovoko"
"2308","1921","2025-10-18","125","Recambio Azul"
"2309","1469","2025-04-01","119,79","Ovoko"
"2310","2964","2025-01-10","70,85","Recambio Verde"
"2311","838","2026-01-05","121,26","eBay"
"2312","838","2025-03-20","117,39","Recambio Azul"
"2313","4859","2025-11-10","44","Recambio Verde"
"2314","4859","2026-01-29","45,32","Wallapop"
"2315","3989","2025-11-11","97,92","eBay"
"2316","3989","2025-06-16","95,88","Recambio Verde"
"2317","3989","2025-07-22","100,98","Ovoko"
"2318","182","2025-02-21","153,7","Ovoko"
"2319","2237","2025-06-10","102","Recambio Azul"
"2320","710","2025-02-05","398,56","Wallapop"
"2321","1752","2025-12-23","43,71","Wallapop"
"2322","3969","2026-02-02","146,45","Recambio Verde"
"2323","4863","2025-01-18","321,6","Ovoko"
"2324","2367","2025-11-02","88,2","Ovoko"
"2325","2697","2025-11-25","51,45","Wallapop"
"2326","1482","2025-06-03","56,26","Recambio Verde"
"2327","1482","2025-03-07","54,52","Recambio Azul"
"2328","1803","2026-02-17","57","eBay"
"2329","1803","2025-02-17","64,2","eBay"
"2330","3784","2025-01-07","108,16","Recambio Azul"
"2331","3075","2025-11-03","78,96","Recambio Verde"
"2332","2106","2025-08-18","25,75","eBay"
"2333","4067","2025-09-26","50,44","eBay"
"2334","4067","2025-02-11","49,92","Recambio Verde"
"2335","1237","2025-04-19","114,4","Recambio Verde"
"2336","4259","2026-02-26","53,46","Ovoko"
"2337","2235","2025-01-06","30,69","Recambio Azul"
"2338","506","2025-04-14","54,57","Ovoko"
"2339","506","2025-05-13","49,47","Wallapop"
"2340","3394","2025-03-17","40,28","Recambio Verde"
"2341","1998","2026-02-18","99,75","eBay"
"2342","739","2025-12-12","822,83","Recambio Verde"
"2343","4145","2026-03-14","57,95","Wallapop"
"2344","3654","2026-03-07","85,14","Recambio Verde"
"2345","250","2025-05-04","302,4","Wallapop"
"2346","1150","2026-01-06","138,72","Ovoko"
"2347","618","2025-12-25","112,84","Ovoko"
"2348","1876","2025-04-16","99,96","Wallapop"
"2349","1876","2025-07-19","105,06","Wallapop"
"2350","2359","2025-03-24","657,2","Wallapop"
"2351","2359","2025-05-14","682","Ovoko"
"2352","3648","2025-11-27","38,64","Recambio Verde"
"2353","3648","2025-07-31","40,74","Recambio Verde"
"2354","4799","2025-06-26","468,72","Recambio Verde"
"2355","4216","2025-11-10","151,84","Ovoko"
"2356","2373","2025-10-05","49,82","Ovoko"
"2357","40","2026-02-17","128,04","Recambio Azul"
"2358","2469","2025-10-23","70,3","Recambio Verde"
"2359","2590","2025-02-06","323,4","Wallapop"
"2360","4883","2025-04-21","63,24","Wallapop"
"2361","1605","2026-03-14","105,6","Wallapop"
"2362","4037","2025-06-22","83,6","Recambio Verde"
"2363","4779","2026-01-08","101,76","Ovoko"
"2364","1828","2025-08-01","344,54","Ovoko"
"2365","2772","2025-04-23","43,2","Recambio Azul"
"2366","4154","2025-02-15","210,68","Wallapop"
"2367","813","2026-03-07","222,72","Wallapop"
"2368","2128","2025-12-12","116,85","eBay"
"2369","2012","2025-03-06","350,2","Wallapop"
"2370","1669","2025-07-26","86,52","eBay"
"2371","2913","2025-10-22","303,45","Recambio Verde"
"2372","2913","2025-01-14","300,56","Wallapop"
"2373","2913","2025-05-07","260,1","Ovoko"
"2374","436","2025-07-31","172,78","Ovoko"
"2375","436","2026-02-24","161,37","Wallapop"
"2376","2498","2025-11-17","50,5","eBay"
"2377","3820","2025-11-07","136,5","Recambio Verde"
"2378","3489","2025-08-10","23","Recambio Azul"
"2379","3489","2026-02-02","26,25","eBay"
"2380","1891","2025-07-09","147,2","Wallapop"
"2381","1891","2026-02-01","171,2","Wallapop"
"2382","1891","2025-01-15","156,8","Wallapop"
"2383","4724","2025-10-13","335,78","Ovoko"
"2384","284","2025-11-22","65","Ovoko"
"2385","2311","2025-11-05","138,86","Ovoko"
"2386","2311","2025-03-02","134,93","eBay"
"2387","2311","2025-02-21","134,93","Recambio Verde"
"2388","1733","2026-01-25","41,16","Ovoko"
"2389","1501","2025-01-26","72,54","eBay"
"2390","4097","2025-05-19","40,17","Recambio Azul"
"2391","3647","2025-08-12","62,04","Recambio Verde"
"2392","4457","2025-10-05","62,83","Ovoko"
"2393","4181","2025-02-15","69,84","eBay"
"2394","1167","2025-03-19","215,28","Wallapop"
"2395","3954","2025-12-06","149,4","Wallapop"
"2396","2034","2026-02-28","79,17","Recambio Verde"
"2397","2034","2025-01-12","79,17","Ovoko"
"2398","3956","2025-06-17","94,34","Recambio Verde"
"2399","2755","2025-04-28","131,89","Wallapop"
"2400","3185","2025-05-28","212,1","Recambio Verde"
"2401","2762","2026-03-13","243,41","eBay"
"2402","538","2025-10-04","92,16","Recambio Azul"
"2403","2835","2025-02-11","92,15","Recambio Azul"
"2404","2835","2025-08-06","102,82","eBay"
"2405","2835","2025-06-27","89,24","Recambio Azul"
"2406","1888","2025-06-26","186,3","Wallapop"
"2407","2145","2025-12-19","92,12","Wallapop"
"2408","663","2025-03-08","117,3","Recambio Verde"
"2409","127","2025-08-03","138,7","eBay"
"2410","2829","2025-03-30","50,49","Recambio Verde"
"2411","3859","2026-01-01","91,14","Wallapop"
"2412","671","2025-07-13","176,64","Recambio Azul"
"2413","4254","2026-01-20","54,6","Recambio Azul"
"2414","3626","2025-08-04","609,6","eBay"
"2415","4645","2025-02-28","164,63","Wallapop"
"2416","276","2025-09-30","72,9","Recambio Verde"
"2417","1807","2025-05-01","515,85","eBay"
"2418","2937","2026-02-13","279,04","Ovoko"
"2419","4006","2025-11-04","72,52","Wallapop"
"2420","1294","2025-11-28","106","Wallapop"
"2421","825","2025-08-11","28,56","Recambio Verde"
"2422","1311","2025-10-16","477,36","Ovoko"
"2423","350","2025-04-08","62,83","Wallapop"
"2424","1296","2025-09-14","90,2","Wallapop"
"2425","1306","2025-06-21","319,41","Wallapop"
"2426","4900","2026-02-27","74,52","Wallapop"
"2427","4399","2025-06-14","84,55","Wallapop"
"2428","4147","2025-12-24","147,34","Wallapop"
"2429","1353","2025-05-30","95,04","Wallapop"
"2430","76","2025-06-06","49,44","Ovoko"
"2431","3600","2025-06-16","60,32","Ovoko"
"2432","3632","2025-11-14","93,12","Wallapop"
"2433","4158","2025-07-04","82,95","Recambio Verde"
"2434","1745","2025-10-16","58,8","Recambio Verde"
"2435","397","2025-01-13","695,64","Recambio Azul"
"2436","740","2025-06-15","46","Wallapop"
"2437","2033","2025-01-29","74,12","Recambio Verde"
"2438","2544","2025-12-28","379,08","eBay"
"2439","1261","2025-03-29","131,3","eBay"
"2440","1261","2025-01-12","136,5","Wallapop"
"2441","1261","2025-10-04","131,3","eBay"
"2442","568","2025-12-18","153,9","eBay"
"2443","2274","2025-12-27","494,4","Recambio Azul"
"2444","2800","2025-07-28","91,08","Ovoko"
"2445","2800","2025-01-09","98,01","eBay"
"2446","2300","2025-12-25","50,4","Wallapop"
"2447","2019","2025-08-25","68,25","Recambio Azul"
"2448","1151","2025-04-30","184,32","Recambio Azul"
"2449","4887","2025-01-30","133,12","eBay"
"2450","3842","2025-01-06","86,33","Wallapop"
"2451","2172","2025-01-23","181,8","Ovoko"
"2452","278","2025-12-06","71,5","Wallapop"
"2453","1779","2025-10-03","79,05","Ovoko"
"2454","1779","2025-10-12","89,25","Recambio Azul"
"2455","1779","2025-04-24","88,4","eBay"
"2456","3877","2025-04-18","552,42","eBay"
"2457","2666","2025-11-30","47,43","Recambio Verde"
"2458","2666","2026-01-11","52,53","Recambio Verde"
"2459","4043","2025-06-06","77,76","Recambio Verde"
"2460","3917","2025-12-15","266","eBay"
"2461","3300","2026-03-15","179,92","eBay"
"2462","3669","2025-10-03","110,24","Recambio Verde"
"2463","1297","2025-04-11","42,14","Recambio Azul"
"2464","1163","2025-08-14","43,65","Wallapop"
"2465","1678","2026-01-04","316,72","Recambio Azul"
"2466","1678","2025-10-12","281,2","Wallapop"
"2467","3566","2025-02-24","202,74","Recambio Verde"
"2468","146","2025-06-09","92,07","Recambio Verde"
"2469","146","2025-08-24","93,93","Wallapop"
"2470","146","2025-09-29","94,86","Recambio Azul"
"2471","3594","2025-12-21","112,52","eBay"
"2472","2536","2025-06-04","153,7","eBay"
"2473","2058","2025-01-02","76","Recambio Verde"
